url	ok	fail	streak_ok	streak_fail	last_status	adjustment	last_seen	last_name	last_source	last_error
http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009	20	0	10	0	ok	-90	2026-08-17	CCTV-17	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009	20	0	10	0	ok	-90	2026-08-17	CCTV-1	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009	11	0	2	0	ok	-49	2026-08-17	CCTV-3	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009	20	0	10	0	ok	-90	2026-08-17	CCTV-5+	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009	16	0	10	0	ok	-90	2026-08-10	CCTV-7	iyouhun_zb	
http://38.75.136.137:98/gslb/dsdqbv/cctv8hd.m3u8?auth=test20251009	20	0	10	0	ok	-90	2026-08-10	CCTV-8	iyouhun_zb	
http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009	15	0	10	0	ok	-90	2026-08-17	东方卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqbv/jswshd.m3u8?auth=test20251009	1	0	1	0	ok	-11	2026-08-17	江苏卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub	21	0	21	0	ok	-90	2026-08-09T17:26:22+08:00	安徽卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub	20	0	4	0	ok	-90	2026-08-17	北京卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	CCTV-11	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	CCTV-12	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/cctv14hd.m3u8?auth=testpub	28	1	15	0	ok	-90	2026-08-09T05:09:31+08:00	CCTV-14	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/cctv15hd.m3u8?auth=testpub	32	0	32	0	ok	-90	2026-08-09T05:09:31+08:00	CCTV-15	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub	41	0	41	0	ok	-90	2026-08-09T05:09:31+08:00	CCTV-16	migu_interface	
http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub	37	0	37	0	ok	-90	2026-08-07T09:19:27+08:00	CCTV-17	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub	12	1	0	1	fail	19	2026-07-21T19:04:29+08:00	CCTV-4	guovin_ipv4	final slow retry failed attempt=1 first=segments ok checked=3 required=video; VOD/endlist manifest is not a live channel; last=segments ok checked=3 required=vi
http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	CCTV-5	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	CCTV-5	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub	17	0	17	0	ok	-90	2026-08-07T09:19:27+08:00	CCTV-7	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub	1	0	1	0	ok	-11	2026-08-17	CCTV-8	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	CHC动作电影	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	重庆卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/cqxw.m3u8?auth=testpub	1	1	1	0	ok	-1	2026-08-17	重庆新闻	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	东方卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-10	CCTV电视指南	iyouhun_zb	
http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	第一剧场	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	风云剧场	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	风云音乐	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	风云足球	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/gdgg.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	广东民生	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/gdty.m3u8?auth=testpub	19	1	0	1	fail	-2	2026-08-17	广东体育	iyouhun_zb	segments ok checked=2 required=video; manifest did not advance after 12.5s
http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	广东卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/gdxw.m3u8?auth=testpub	20	0	7	0	ok	-90	2026-08-17	广东新闻	iyouhun_zb	
http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-10	CCTB高尔夫网球	iyouhun_zb	
http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	兵器科技	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	甘肃卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/gxgj.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	广西国际	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	广西卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/gxxw.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	广西新闻	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	贵州卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-10	河南卫视	iyouhun_zb	
http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	湖北卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	河北卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	怀旧剧场	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	黑龙江卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	吉林卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	江西卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	辽宁卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/nfws.m3u8?auth=testpub	20	0	7	0	ok	-90	2026-08-17	大湾区卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	女性时尚	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	宁夏卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub	20	0	4	0	ok	-90	2026-08-17	青海卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-10	四川卫视	iyouhun_zb	
http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-10	世界地理	iyouhun_zb	
http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	陕西卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	三沙卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-10	陕西卫视	iyouhun_zb	
http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	深圳卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub	1	0	1	0	ok	-11	2026-08-17	天津卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/wsjk.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-10	CCTV卫生健康	iyouhun_zb	
http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub	22	0	22	0	ok	-90	2026-08-09T17:26:22+08:00	新疆卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub	20	0	3	0	ok	-84	2026-08-17	云南卫视	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub	18	0	10	0	ok	-90	2026-08-17	文化精品	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	央视台球	guovin_ipv4	
http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub	20	0	10	0	ok	-90	2026-08-17	浙江卫视	guovin_ipv4	
http://39.164.143.66:13994/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0	15	1	0	1	fail	10	2026-08-17	三沙卫视	zbds_iptv4_txt	URLError(TimeoutError('timed out')) (core retry after first=URLError(TimeoutError('timed out')))
http://42.227.89.97:9003/hls/57/index.m3u8	3	0	3	0	ok	-33	2026-08-10	卡酷少儿	zbds_iptv4_txt	
http://42.227.89.97:9003/hls/60/index.m3u8	2	0	2	0	ok	-22	2026-08-10	CHC动作电影	zbds_iptv4_txt	
http://42.94.210.221:7788/961930263	8	0	8	0	ok	-88	2026-08-09T05:09:31+08:00	快乐垂钓	iyouhun_zb	
http://45.192.97.170:8880/play/1155.m3u8	10	0	10	0	ok	-90	2026-08-10	千禧经典	iyouhun_zb	
http://45.192.97.170:8880/play/1165.m3u8	13	0	10	0	ok	-90	2026-08-10	TVBS新闻	iyouhun_zb	
http://45.192.97.170:8880/play/1166.m3u8	12	0	10	0	ok	-90	2026-08-10	非凡新闻	iyouhun_zb	
http://45.192.97.170:8880/play/1183.m3u8	9	0	9	0	ok	-90	2026-08-10	民视影剧	iyouhun_zb	
http://58.56.162.102:4466/newlive/live/hls/1/live.m3u8	8	0	8	0	ok	-88	2026-08-10	CCTV-1	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/10/live.m3u8	13	0	10	0	ok	-90	2026-08-17	CCTV-9	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/11/live.m3u8	12	0	10	0	ok	-90	2026-08-17	CCTV-10	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/12/live.m3u8	15	0	10	0	ok	-90	2026-08-17	CCTV-11	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/13/live.m3u8	9	0	9	0	ok	-90	2026-08-17	CCTV-12	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/14/live.m3u8	10	0	10	0	ok	-90	2026-08-17	CCTV-13	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/15/live.m3u8	9	0	9	0	ok	-90	2026-08-17	CCTV-14	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/16/live.m3u8	16	0	10	0	ok	-90	2026-08-17	CCTV-15	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/17/live.m3u8	20	0	10	0	ok	-90	2026-08-17	CCTV-16	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/2/live.m3u8	9	0	9	0	ok	-90	2026-08-17	CCTV-2	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/20/live.m3u8	13	0	10	0	ok	-90	2026-08-17	东南卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/27/live.m3u8	20	0	10	0	ok	-90	2026-08-17	海峡卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/28/live.m3u8	20	0	10	0	ok	-90	2026-08-17	厦门卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/29/live.m3u8	2	0	2	0	ok	-22	2026-08-17	东方卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/30/live.m3u8	1	0	1	0	ok	-11	2026-08-17	湖南卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/33/live.m3u8	13	0	10	0	ok	-90	2026-08-17	河北卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/35/live.m3u8	15	0	10	0	ok	-90	2026-08-17	山东卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/36/live.m3u8	10	0	10	0	ok	-90	2026-08-10	湖北卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/37/live.m3u8	12	0	10	0	ok	-90	2026-08-17	深圳卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/38/live.m3u8	15	0	10	0	ok	-90	2026-08-17	黑龙江卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/39/live.m3u8	20	0	10	0	ok	-90	2026-08-17	贵州卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/4/live.m3u8	8	0	8	0	ok	-88	2026-08-10	CCTV-4	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/40/live.m3u8	10	0	9	0	ok	-90	2026-08-17	安徽卫视	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/5/live.m3u8	6	0	6	0	ok	-66	2026-08-10	CCTV-5	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/6/live.m3u8	11	0	10	0	ok	-90	2026-08-10	CCTV-5+	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/7/live.m3u8	11	0	10	0	ok	-90	2026-08-17	CCTV-6	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/8/live.m3u8	11	0	10	0	ok	-90	2026-08-17	CCTV-7	zbds_iptv4_txt	
http://58.56.162.102:4466/newlive/live/hls/9/live.m3u8	18	0	10	0	ok	-90	2026-08-17	CCTV-8	zbds_iptv4_txt	
http://59.120.88.155:8000/live.mp3	0	20	0	10	fail	140	2026-08-17	台湾古典音乐台	bigbiggrandg_gather	final slow retry failed attempt=1 first=direct audio/mpeg bytes=65536 audio/audio: audio content type required=video progress=not-required; last=direct audio/mp
http://59.175.226.142:280/gb28181/xwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]	20	0	10	0	ok	-90	2026-08-17	江夏新闻综合	iyouhun_zb	
http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd	20	0	10	0	ok	-90	2026-08-17	江夏新闻综合	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0	7	0	7	0	ok	-77	2026-07-17T05:34:09+08:00	CCTV-6	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-10	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0	7	0	7	0	ok	-77	2026-07-15T20:17:08+08:00	CCTV-12	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-13	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	广东卫视	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0125_10.m3u8?key=txiptv&playlive=1&authid=0	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	江西卫视	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0125_11.m3u8?key=txiptv&playlive=1&authid=0	12	0	12	0	ok	-90	2026-07-17T05:34:09+08:00	深圳卫视	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0125_12.m3u8?key=txiptv&playlive=1&authid=0	12	0	12	0	ok	-90	2026-07-17T05:34:09+08:00	湖北卫视	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0125_13.m3u8?key=txiptv&playlive=1&authid=0	11	0	11	0	ok	-90	2026-07-18T05:25:58+08:00	辽宁卫视	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0125_15.m3u8?key=txiptv&playlive=1&authid=0	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	贵州卫视	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0125_18.m3u8?key=txiptv&playlive=1&authid=0	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	云南卫视	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0125_19.m3u8?key=txiptv&playlive=1&authid=0	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	吉林卫视	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0125_6.m3u8?key=txiptv&playlive=1&authid=0	12	0	12	0	ok	-90	2026-07-17T05:34:09+08:00	安徽卫视	zbds_iptv4_txt	
http://59.39.89.130:60901/tsfile/live/0125_7.m3u8?key=txiptv&playlive=1&authid=0	9	0	9	0	ok	-90	2026-07-18T05:25:58+08:00	北京卫视	zbds_iptv4_txt	
http://60.222.246.220:19433/hls1.m3u8	20	0	10	0	ok	-90	2026-08-17	万荣综合	zbds_iptv4_txt	
http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u	20	0	10	0	ok	-90	2026-08-10	有线新闻	iyouhun_zb	
http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8	20	0	10	0	ok	-90	2026-08-10	有线新闻	iyouhun_zb	
http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8	20	0	10	0	ok	-90	2026-08-10	有线新闻	iyouhun_zb	
http://61.136.172.236:9901/tsfile/live/0001_1.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-1	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0002_1.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-2	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0003_1.m3u8	6	0	6	0	ok	-66	2026-07-15T20:17:08+08:00	CCTV-3	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0005_1.m3u8	12	1	10	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-5	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0006_1.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-6	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0	6	0	6	0	ok	-66	2026-07-15T20:17:08+08:00	CCTV-6	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0008_1.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-8	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0009_1.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-9	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0010_1.m3u8	11	1	9	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-10	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0011_1.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-11	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0013_1.m3u8	11	0	11	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-13	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0014_1.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-14	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0	11	1	6	0	ok	-71	2026-07-18T05:25:58+08:00	CCTV-14	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0	11	0	11	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-15	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0016_1.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	CCTV-5+	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0107_1.m3u8	6	0	6	0	ok	-66	2026-07-15T20:17:08+08:00	东方卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0113_1.m3u8	11	0	11	0	ok	-90	2026-07-18T05:25:58+08:00	广西卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0	7	0	7	0	ok	-77	2026-07-18T05:25:58+08:00	广西卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0116_1.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	吉林卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0	7	0	7	0	ok	-77	2026-07-15T20:17:08+08:00	吉林卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0117_1.m3u8	12	1	11	0	ok	-90	2026-07-18T05:25:58+08:00	河北卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0	11	1	10	0	ok	-90	2026-07-17T05:34:09+08:00	河北卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0120_1.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	贵州卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0	11	0	11	0	ok	-90	2026-07-17T05:34:09+08:00	贵州卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0121_1.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	辽宁卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0	10	0	10	0	ok	-90	2026-07-17T05:34:09+08:00	辽宁卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0	8	0	8	0	ok	-88	2026-07-18T05:25:58+08:00	北京卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0123_1.m3u8	11	0	11	0	ok	-90	2026-07-18T05:25:58+08:00	四川卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0125_1.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	广东卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0126_1.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	深圳卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0	10	0	10	0	ok	-90	2026-07-15T20:17:08+08:00	深圳卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0127_1.m3u8	6	1	4	0	ok	-40	2026-07-18T05:25:58+08:00	江苏卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0	6	0	6	0	ok	-66	2026-07-15T20:17:08+08:00	江苏卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0130_1.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	安徽卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0131_1.m3u8	12	1	5	0	ok	-66	2026-07-18T05:25:58+08:00	山东卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0	11	0	11	0	ok	-90	2026-07-18T05:25:58+08:00	山东卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0132_1.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	湖北卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0135_1.m3u8	9	0	9	0	ok	-90	2026-07-18T05:25:58+08:00	天津卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0137_1.m3u8	10	0	10	0	ok	-90	2026-07-18T05:25:58+08:00	东南卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0	10	1	6	0	ok	-68	2026-07-18T05:25:58+08:00	东南卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0138_1.m3u8	10	3	6	0	ok	-48	2026-07-18T05:25:58+08:00	江西卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0	10	2	5	0	ok	-50	2026-07-17T05:34:09+08:00	江西卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0139_1.m3u8	11	0	11	0	ok	-90	2026-07-18T05:25:58+08:00	河南卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0	11	1	8	0	ok	-87	2026-07-18T05:25:58+08:00	河南卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0142_1.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	重庆卫视	zbds_iptv4_txt	
http://61.136.172.236:9901/tsfile/live/0143_1.m3u8	8	0	8	0	ok	-88	2026-07-18T05:25:58+08:00	黑龙江卫视	zbds_iptv4_txt	
